"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00007246",111.833906700326,-5.72526947469295,0.922293849704368,-6.20764138948571,5.37857118236667e-10,9.4736808163411e-07,"pdam_00007246"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF07690, PF13347"
"pdam_00006194",48.1783906917489,-5.20691675081679,1.10439519334386,-4.7147223948444,2.42040512864121e-06,0.00117606650578218,"pdam_00006194"," unknown function","",""
"pdam_00010997",175.070613900586,-4.98890904298284,0.809642410744895,-6.16186723518214,7.18921167593347e-10,1.12559090806198e-06,"pdam_00010997"," unknown function","","PF00435"
"pdam_00011008",71.5094213466002,-4.77064497245124,1.23451969686703,-3.86437331421947,0.00011137477556226,0.0193750859561458,"pdam_00011008"," unknown function","","PF00435"
"pdam_00011795",512.260144441447,-4.66813943140933,1.08399763858456,-4.3064110706964,1.65924589891403e-05,0.00570254486868236,"pdam_00011795"," unknown function","",""
"pdam_00011500",187.906312543775,-4.20486441209947,1.17477878481306,-3.5792818754116,0.000344539687396493,0.0435330846279592,"pdam_00011500"," Trpc2: Short transient receptor potential channel 2 (Rattus norvegicus)","","PF00520"
"pdam_00014370",27.6815006434621,-4.16677211644252,1.05009005461517,-3.96801407472574,7.24740545790277e-05,0.0144590344735907,"pdam_00014370"," TP53I3: Quinone oxidoreductase PIG3 (Homo sapiens)","K10133","PF00107, PF08240"
"pdam_00025189",289.422513595518,-3.83294198723389,0.551880926325791,-6.94523366254407,3.77834419285996e-12,1.33101620053974e-08,"pdam_00025189"," slc23a2: Solute carrier family 23 member 2 (Xenopus tropicalis)","K14611","PF00860"
"pdam_00009930",865.615401153222,-3.82252364334534,0.724274495773736,-5.27772780299515,1.3079555529162e-07,7.67813859772058e-05,"pdam_00009930"," ZP domain-containing protein (Acropora millepora)","","PF00100"
"pdam_00011501",70.1365369212465,-3.77220071188087,0.943845722219681,-3.99662849878646,6.425101192662e-05,0.0135128508814627,"pdam_00011501"," Trpc2: Short transient receptor potential channel 2 (Rattus norvegicus)","","PF00520"
"pdam_00008875",45.3882575949079,-3.33433912805599,0.832382356861484,-4.00577823469035,6.18136236012696e-05,0.0135128508814627,"pdam_00008875"," Slco4a1: Solute carrier organic anion transporter family member 4A1 (Mus musculus)","K14354","PF03137, PF076483"
"pdam_00020477",2205.38114864852,-3.2951174110167,0.499646867460966,-6.5948925643452,4.25563922181725e-11,9.99436871243782e-08,"pdam_00020477"," Ufsp1: Ufm1-specific protease 1 (Mus musculus)","","PF07910"
"pdam_00011006",61.2315564696428,-3.25801548817913,0.892493593520056,-3.65046372526809,0.000261767278281815,0.0365204229531589,"pdam_00011006"," Blvrb: Flavin reductase (NADPH) (Mus musculus)","K05901","PF13460"
