"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00025232",13.2554741575113,-22.4528817618319,1.14705423294299,-19.5743855146453,2.55701989875941e-85,5.37357731724291e-81,"pdam_00025232"," Samd9l: Sterile alpha motif domain-containing protein 9-like (Mus musculus)","",""
"pdam_00024204",7.95587222739605,-20.8760110279657,1.27301136720963,-16.3989195742414,1.94669411525443e-60,2.04548884160359e-56,"pdam_00024204"," unknown function","",""
"pdam_00022766",9.82318113287474,-20.9323850745384,1.28113012259026,-16.339000001199,5.21003944927556e-60,3.64963263421753e-56,"pdam_00022766"," unknown function","",""
"pdam_00015159",104.159044620794,28.8405154958239,1.78717296726522,16.1375065671212,1.39046051163344e-58,7.30513191299418e-55,"pdam_00015159"," unknown function","",""
"pdam_00024759",1208.33149775163,-6.26294296416052,0.392990675971444,-15.936619739588,3.52935678110709e-57,1.48338865509931e-53,"pdam_00024759"," unknown function","",""
"pdam_00022198",133.404723331711,-5.69940656542982,0.364284690385159,-15.6454737623034,3.56704706079731e-55,1.24935823304426e-51,"pdam_00022198"," DD3-3: Protein DD3-3 (Dictyostelium discoideum)","",""
"pdam_00004213",97.6682988349986,-3.33379344184495,0.245194144410215,-13.596545912073,4.19795856071922e-42,1.26028713076449e-38,"pdam_00004213"," ORF20: Ribonucleoside-diphosphate reductase small chain (Ostreid herpesvirus 1 (isolate France))","","PF026611"
"pdam_00024927",64.7903471317251,-22.7353452897068,1.67454172016784,-13.577055152396,5.47851902552899e-42,1.43913846651865e-38,"pdam_00024927"," NOTCH2: Neurogenic locus notch homolog protein 2 (Homo sapiens)","","PF00008, PF12661"
"pdam_00012725",141.458615338029,-6.87231442781212,0.517317948701145,-13.2845079995132,2.8472371926413e-40,6.64829884481743e-37,"pdam_00012725"," RCHY1: RING finger and CHY zinc finger domain-containing protein 1 (Homo sapiens)","K10144","PF05495, PF139209"
"pdam_00023343",2.79807385729438,-20.0069386335991,1.51671680911042,-13.1909520046353,9.8927985078294e-40,2.07897160642035e-36,"pdam_00023343"," unknown function","",""
"pdam_00022278",269.834836738237,-7.57481117843052,0.586319198481461,-12.9192617230494,3.50488230020281e-38,6.69591832170565e-35,"pdam_00022278"," unknown function","",""
"pdam_00021841",216.504140870013,-2.6928403159197,0.209530541623456,-12.8517794831025,8.40541835154457e-38,1.47199888881424e-34,"pdam_00021841"," gk5: Putative glycerol kinase 5 (Danio rerio)","K19583","PF00370, PF02782"
"pdam_00000680",204.488821722493,-2.94725184423485,0.230631771302971,-12.7790365897298,2.1471264616063e-37,3.47091250697357e-34,"pdam_00000680"," unknown function","",""
"pdam_00021143",2572.95226489198,-5.40601387305387,0.433392503735969,-12.4737133809479,1.03870399550393e-35,1.55916889039394e-32,"pdam_00021143"," MCM8: DNA helicase MCM8 (Gallus gallus)","K10737","PF00493, PF17207"
