"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IDGeneInfo"
"pdam_00009540",1089.19777670614,3.03382260682768,0.225948974554549,13.42702533972,4.19944069958e-41,6.98324993933159e-37,"pdam_00009540 Hlf: Hepatic leukemia factor (Rattus norvegicus)"
"pdam_00002776",243.072388090172,3.01227582133729,0.263301221627546,11.4404171872712,2.6261964734092e-30,2.18355105781608e-26,"pdam_00002776 unknown function"
"pdam_00006473",2948.61182723491,2.06048797254906,0.197964845629949,10.4083528870609,2.27117108143361e-25,1.25891013043865e-21,"pdam_00006473 CRY1: Cryptochrome-1 (Sylvia borin)"
"pdam_00020672",625.686456725225,2.36553258197811,0.232467131687285,10.1757722255558,2.54374223325483e-24,1.05749723991987e-20,"pdam_00020672 unknown function"
"pdam_00002777",125.596180657746,2.68931177175504,0.273258693581491,9.84163298340969,7.44917771873459e-23,2.47744752569675e-19,"pdam_00002777 Hey: Hairy/enhancer-of-split related with YRPW motif protein (Drosophila melanogaster)"
"pdam_00018843",936.856951841685,-1.90890599277591,0.21569560794853,-8.84999936220966,8.75197961409863e-19,2.42561115004743e-15,"pdam_00018843 unknown function"
"pdam_00020671",2838.52573810862,2.34110353753004,0.291751423197026,8.02430888554411,1.02099104800531e-15,2.42543716246861e-12,"pdam_00020671 unknown function"
"pdam_00003271",53.4731307255715,-3.91557380399623,0.504273598625245,-7.76478049747379,8.17867408224323e-15,1.70003964142028e-11,"pdam_00003271 unknown function"
"pdam_00008593",359.662730885182,-1.4783475488287,0.20317779286586,-7.27612761206005,3.43538636724331e-13,6.34744887787655e-10,"pdam_00008593 CLOCK: Circadian locomoter output cycles protein kaput (Gallus gallus)"
"pdam_00018888",174.412710625352,1.4775280084508,0.209873856693796,7.04007650941728,1.92134302894304e-12,3.19500132282938e-09,"pdam_00018888 Tef: Thyrotroph embryonic factor (Mus musculus)"
"pdam_00016946",4260.71374111547,-1.07033274681341,0.16474543209002,-6.49688876489496,8.19980428824355e-11,1.23958677735638e-07,"pdam_00016946 ACIAD3460: Glycine betaine transporter (Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1))"
"pdam_00000345",3178.72896903705,-6.85247091203813,1.09382876969655,-6.26466509373232,3.73627530775347e-10,5.17754350771937e-07,"pdam_00000345 PXDN: Peroxidasin homolog (Homo sapiens)"
"pdam_00005388",155.352251152727,1.55542368198055,0.252035737536976,6.17144099158698,6.76703868862832e-10,8.65608356563079e-07,"pdam_00005388 Lonrf3: LON peptidase N-terminal domain and RING finger protein 3 (Mus musculus)"
"pdam_00004604",28.96973214856,3.19874557108358,0.524554885473231,6.09801883400211,1.07391096260829e-09,1.27557609980095e-06,"pdam_00004604 unknown function"
"pdam_00023590",334.121973994218,-1.43646810596991,0.245245829499887,-5.85725803737091,4.705716876145e-09,5.21675772889435e-06,"pdam_00023590 ZP domain-containing protein (Acropora millepora)"
"pdam_00017095",31.7921888773609,2.45267292881692,0.423878639786455,5.78626214817654,7.19698705203430e-09,7.47991860551739e-06,"pdam_00017095 Faxc: Failed axon connections homolog (Rattus norvegicus)"
"pdam_00014954",1521.29615427402,-0.897622879357759,0.156206966567847,-5.7463690581808,9.11801796478881e-09,8.91903063155724e-06,"pdam_00014954 amt-1: Putative ammonium transporter 1 (Caenorhabditis elegans)"
"pdam_00013037",255.245683130169,-1.31044733095741,0.234557454280241,-5.5868927081368,2.31168442914314e-08,2.13561113179007e-05,"pdam_00013037 unknown function"
